time,tags,ozone,carbon_monoxide
2019-03-31 20:41:17.442,actual=green,31.0,92.0
2019-03-31 20:41:17.942,actual=green,28.0,97.0
2019-03-31 20:41:18.442,actual=green,29.0,101.0
2019-03-31 20:41:18.942,actual=green,26.0,97.0
2019-03-31 20:41:19.442,actual=green,27.0,93.0
2019-03-31 20:41:19.942,actual=green,32.0,89.0
2019-03-31 20:41:20.442,actual=green,29.0,88.0
2019-03-31 20:41:20.942,actual=green,32.0,86.0
2019-03-31 20:41:21.442,actual=green,27.0,88.0
2019-03-31 20:41:21.942,actual=green,28.0,84.0
2019-03-31 20:41:22.442,actual=green,25.0,89.0
2019-03-31 20:41:22.942,actual=green,25.0,92.0
2019-03-31 20:41:23.442,actual=green,27.0,93.0
2019-03-31 20:41:23.942,actual=green,28.0,88.0
2019-03-31 20:41:24.442,actual=green,27.0,86.0
2019-03-31 20:41:24.942,actual=green,27.0,87.0
2019-03-31 20:41:25.442,actual=green,23.0,84.0
2019-03-31 20:41:25.942,actual=green,26.0,82.0
2019-03-31 20:41:26.442,actual=green,21.0,85.0
2019-03-31 20:41:26.942,actual=green,16.0,84.0
2019-03-31 20:41:27.442,actual=green,23.0,86.0
2019-03-31 20:41:27.942,actual=green,26.0,90.0
2019-03-31 20:41:28.442,actual=green,25.0,95.0
2019-03-31 20:41:28.942,actual=green,23.0,93.0
2019-03-31 20:41:29.442,actual=green,18.0,88.0
2019-03-31 20:41:29.942,actual=green,19.0,91.0
2019-03-31 20:41:30.442,actual=green,26.0,94.0
2019-03-31 20:41:30.942,actual=green,21.0,91.0
2019-03-31 20:41:31.442,actual=green,24.0,92.0
2019-03-31 20:41:31.942,actual=green,22.0,89.0
2019-03-31 20:41:32.442,actual=green,26.0,85.0
2019-03-31 20:41:32.942,actual=green,30.0,87.0
2019-03-31 20:41:33.442,actual=green,35.0,91.0
2019-03-31 20:41:33.942,actual=green,36.0,95.0
2019-03-31 20:41:34.442,actual=green,36.0,91.0
2019-03-31 20:41:34.942,actual=green,34.0,94.0
2019-03-31 20:41:35.442,actual=green,29.0,91.0
2019-03-31 20:41:35.942,actual=green,32.0,92.0
2019-03-31 20:41:36.442,actual=green,29.0,89.0
2019-03-31 20:41:36.942,actual=green,28.0,91.0
2019-03-31 20:41:37.442,actual=green,33.0,96.0
2019-03-31 20:41:37.942,actual=green,35.0,97.0
2019-03-31 20:41:38.442,actual=green,40.0,101.0
2019-03-31 20:41:38.942,actual=green,41.0,105.0
2019-03-31 20:41:39.442,actual=green,40.0,106.0
2019-03-31 20:41:39.942,actual=green,35.0,102.0
2019-03-31 20:41:40.442,actual=green,35.0,99.0
2019-03-31 20:41:40.942,actual=green,36.0,99.0
2019-03-31 20:41:41.442,actual=green,35.0,98.0
2019-03-31 20:41:41.942,actual=green,39.0,95.0
2019-03-31 20:41:42.442,actual=green,35.0,95.0
2019-03-31 20:41:42.942,actual=green,37.0,90.0
2019-03-31 20:41:43.442,actual=green,32.0,95.0
2019-03-31 20:41:43.942,actual=green,28.0,98.0
2019-03-31 20:41:44.442,actual=green,33.0,97.0
2019-03-31 20:41:44.942,actual=green,30.0,94.0
2019-03-31 20:41:45.442,actual=green,34.0,95.0
2019-03-31 20:41:45.942,actual=green,33.0,99.0
2019-03-31 20:41:46.442,actual=green,36.0,104.0
2019-03-31 20:41:46.942,actual=green,33.0,108.0
2019-03-31 20:41:47.442,actual=green,28.0,104.0
2019-03-31 20:41:47.942,actual=green,24.0,99.0
2019-03-31 20:41:48.442,actual=green,25.0,97.0
2019-03-31 20:41:48.942,actual=green,27.0,102.0
2019-03-31 20:41:49.442,actual=green,29.0,105.0
2019-03-31 20:41:49.942,actual=green,24.0,110.0
2019-03-31 20:41:50.442,actual=green,21.0,112.0
2019-03-31 20:41:50.942,actual=green,20.0,117.0
2019-03-31 20:41:51.442,actual=green,19.0,115.0
2019-03-31 20:41:51.942,actual=green,25.0,113.0
2019-03-31 20:41:52.442,actual=green,27.0,108.0
2019-03-31 20:41:52.942,actual=green,29.0,107.0
2019-03-31 20:41:53.442,actual=green,28.0,105.0
2019-03-31 20:41:53.942,actual=green,25.0,103.0
2019-03-31 20:41:54.442,actual=green,26.0,107.0
2019-03-31 20:41:54.942,actual=green,31.0,112.0
2019-03-31 20:41:55.442,actual=green,36.0,109.0
2019-03-31 20:41:55.942,actual=green,40.0,111.0
2019-03-31 20:41:56.442,actual=green,44.0,113.0
2019-03-31 20:41:56.942,actual=green,46.0,113.0
2019-03-31 20:41:57.442,actual=green,49.0,114.0
2019-03-31 20:41:57.942,actual=green,49.0,113.0
2019-03-31 20:41:58.442,actual=green,44.0,110.0
2019-03-31 20:41:58.942,actual=green,47.0,113.0
2019-03-31 20:41:59.442,actual=green,44.0,111.0
2019-03-31 20:41:59.942,actual=green,39.0,116.0
2019-03-31 20:42:00.442,actual=green,39.0,111.0
2019-03-31 20:42:00.942,actual=green,42.0,109.0
2019-03-31 20:42:01.442,actual=green,37.0,112.0
2019-03-31 20:42:01.942,actual=green,32.0,117.0
2019-03-31 20:42:02.442,actual=green,27.0,119.0
2019-03-31 20:42:02.942,actual=green,28.0,124.0
2019-03-31 20:42:03.442,actual=green,26.0,129.0
2019-03-31 20:42:03.942,actual=green,23.0,131.0
2019-03-31 20:42:04.442,actual=green,26.0,133.0
2019-03-31 20:42:04.942,actual=green,29.0,129.0
2019-03-31 20:42:05.442,actual=green,32.0,128.0
2019-03-31 20:42:05.942,actual=green,29.0,133.0
2019-03-31 20:42:06.442,actual=green,29.0,134.0
2019-03-31 20:42:06.942,actual=green,30.0,129.0
2019-03-31 20:42:07.442,actual=green,29.0,127.0
2019-03-31 20:42:07.942,actual=green,25.0,129.0
2019-03-31 20:42:08.442,actual=green,25.0,125.0
2019-03-31 20:42:08.942,actual=green,30.0,125.0
2019-03-31 20:42:09.442,actual=green,28.0,122.0
2019-03-31 20:42:09.942,actual=green,27.0,118.0
2019-03-31 20:42:10.442,actual=green,25.0,118.0
2019-03-31 20:42:10.942,actual=green,23.0,116.0
2019-03-31 20:42:11.442,actual=green,18.0,112.0
2019-03-31 20:42:11.942,actual=green,19.0,113.0
2019-03-31 20:42:12.442,actual=green,20.0,109.0
2019-03-31 20:42:12.942,actual=green,24.0,108.0
2019-03-31 20:42:13.442,actual=green,19.0,111.0
2019-03-31 20:42:13.942,actual=green,21.0,106.0
2019-03-31 20:42:14.442,actual=green,19.0,101.0
2019-03-31 20:42:14.942,actual=green,22.0,105.0
2019-03-31 20:42:15.442,actual=green,27.0,103.0
2019-03-31 20:42:15.942,actual=green,22.0,103.0
2019-03-31 20:42:16.442,actual=green,21.0,98.0
2019-03-31 20:42:16.942,actual=green,19.0,103.0
2019-03-31 20:42:17.442,actual=green,28.0,102.0
2019-03-31 20:42:17.942,actual=green,27.0,105.0
2019-03-31 20:42:18.442,actual=green,23.0,103.0
2019-03-31 20:42:18.942,actual=green,19.0,99.0
2019-03-31 20:42:19.442,actual=green,22.0,99.0
2019-03-31 20:42:19.942,actual=green,27.0,97.0
2019-03-31 20:42:20.442,actual=green,27.0,99.0
2019-03-31 20:42:20.942,actual=green,24.0,100.0
2019-03-31 20:42:21.442,actual=green,25.0,96.0
2019-03-31 20:42:21.942,actual=green,24.0,97.0
2019-03-31 20:42:22.442,actual=green,19.0,96.0
2019-03-31 20:42:22.942,actual=green,25.0,93.0
2019-03-31 20:42:23.442,actual=green,25.0,95.0
2019-03-31 20:42:23.942,actual=green,22.0,93.0
2019-03-31 20:42:24.442,actual=green,23.0,98.0
2019-03-31 20:42:24.942,actual=green,24.0,103.0
2019-03-31 20:42:25.442,actual=green,21.0,101.0
2019-03-31 20:42:25.942,actual=green,17.0,97.0
2019-03-31 20:42:26.442,actual=green,26.0,94.0
2019-03-31 20:42:26.942,actual=green,27.0,90.0
2019-03-31 20:42:27.442,actual=green,28.0,91.0
2019-03-31 20:42:27.942,actual=green,24.0,95.0
2019-03-31 20:42:28.442,actual=green,25.0,90.0
2019-03-31 20:42:28.942,actual=green,25.0,87.0
2019-03-31 20:42:29.442,actual=green,21.0,86.0
2019-03-31 20:42:29.942,actual=green,23.0,81.0
2019-03-31 20:42:30.442,actual=green,28.0,81.0
2019-03-31 20:42:30.942,actual=green,30.0,83.0
2019-03-31 20:42:31.442,actual=green,26.0,87.0
2019-03-31 20:42:31.942,actual=green,30.0,90.0
2019-03-31 20:42:32.442,actual=green,35.0,88.0
2019-03-31 20:42:32.942,actual=green,35.0,85.0
2019-03-31 20:42:33.442,actual=green,31.0,89.0
2019-03-31 20:42:33.942,actual=green,29.0,90.0
2019-03-31 20:42:34.442,actual=green,28.0,93.0
2019-03-31 20:42:34.942,actual=green,31.0,90.0
2019-03-31 20:42:35.442,actual=green,32.0,89.0
2019-03-31 20:42:35.942,actual=green,30.0,84.0
2019-03-31 20:42:36.442,actual=green,34.0,80.0
2019-03-31 20:42:36.942,actual=green,38.0,84.0
2019-03-31 20:42:37.442,actual=green,43.0,84.0
2019-03-31 20:42:37.942,actual=green,44.0,81.0
2019-03-31 20:42:38.442,actual=green,48.0,86.0
2019-03-31 20:42:38.942,actual=green,50.0,88.0
2019-03-31 20:42:39.442,actual=green,48.0,90.0
2019-03-31 20:42:39.942,actual=green,49.0,92.0
2019-03-31 20:42:40.442,actual=green,54.0,91.0
2019-03-31 20:42:40.942,actual=green,58.0,90.0
2019-03-31 20:42:41.442,actual=green,63.0,92.0
2019-03-31 20:42:41.942,actual=green,63.0,92.0
2019-03-31 20:42:42.442,actual=green,59.0,92.0
2019-03-31 20:42:42.942,actual=green,54.0,97.0
2019-03-31 20:42:43.442,actual=green,57.0,92.0
2019-03-31 20:42:43.942,actual=green,59.0,88.0
2019-03-31 20:42:44.442,actual=green,54.0,83.0
2019-03-31 20:42:44.942,actual=green,50.0,82.0
2019-03-31 20:42:45.442,actual=green,50.0,86.0
2019-03-31 20:42:45.942,actual=green,54.0,83.0
2019-03-31 20:42:46.442,actual=green,51.0,82.0
2019-03-31 20:42:46.942,actual=green,55.0,80.0
2019-03-31 20:42:47.442,actual=green,60.0,82.0
2019-03-31 20:42:47.942,actual=green,61.0,87.0
2019-03-31 20:42:48.442,actual=green,63.0,85.0
2019-03-31 20:42:48.942,actual=green,64.0,82.0
2019-03-31 20:42:49.442,actual=green,64.0,85.0
2019-03-31 20:42:49.942,actual=green,63.0,90.0
2019-03-31 20:42:50.442,actual=green,68.0,92.0
2019-03-31 20:42:50.942,actual=green,69.0,91.0
2019-03-31 20:42:51.442,actual=green,68.0,92.0
2019-03-31 20:42:51.942,actual=green,68.0,97.0
2019-03-31 20:42:52.442,actual=green,70.0,97.0
2019-03-31 20:42:52.942,actual=green,74.0,96.0
2019-03-31 20:42:53.442,actual=green,75.0,96.0
2019-03-31 20:42:53.942,actual=green,78.0,101.0
2019-03-31 20:42:54.442,actual=green,73.0,101.0
2019-03-31 20:42:54.942,actual=green,71.0,104.0
2019-03-31 20:42:55.442,actual=green,73.0,107.0
2019-03-31 20:42:55.942,actual=green,77.0,112.0
2019-03-31 20:42:56.442,actual=green,76.0,115.0
2019-03-31 20:42:56.942,actual=green,81.0,111.0
2019-03-31 20:42:57.442,actual=green,84.0,114.0
2019-03-31 20:42:57.942,actual=green,79.0,114.0
2019-03-31 20:42:58.442,actual=green,80.0,116.0
2019-03-31 20:42:58.942,actual=green,78.0,117.0
2019-03-31 20:42:59.442,actual=green,83.0,117.0
2019-03-31 20:42:59.942,actual=green,81.0,117.0
2019-03-31 20:43:00.442,actual=green,80.0,112.0
2019-03-31 20:43:00.942,actual=green,76.0,115.0
2019-03-31 20:43:01.442,actual=green,74.0,111.0
2019-03-31 20:43:01.942,actual=green,69.0,115.0
2019-03-31 20:43:02.442,actual=green,69.0,110.0
2019-03-31 20:43:02.942,actual=green,71.0,106.0
2019-03-31 20:43:03.442,actual=green,68.0,102.0
2019-03-31 20:43:03.942,actual=green,71.0,106.0
2019-03-31 20:43:04.442,actual=green,74.0,103.0
2019-03-31 20:43:04.942,actual=green,70.0,105.0
2019-03-31 20:43:05.442,actual=green,73.0,104.0
2019-03-31 20:43:05.942,actual=green,74.0,104.0
2019-03-31 20:43:06.442,actual=green,70.0,105.0
2019-03-31 20:43:06.942,actual=green,69.0,101.0
2019-03-31 20:43:07.442,actual=green,73.0,98.0
2019-03-31 20:43:07.942,actual=green,69.0,98.0
2019-03-31 20:43:08.442,actual=green,74.0,103.0
2019-03-31 20:43:08.942,actual=green,77.0,98.0
2019-03-31 20:43:09.442,actual=green,78.0,99.0
2019-03-31 20:43:09.942,actual=green,83.0,102.0
2019-03-31 20:43:10.442,actual=green,86.0,101.0
2019-03-31 20:43:10.942,actual=green,90.0,97.0
2019-03-31 20:43:11.442,actual=green,95.0,92.0
2019-03-31 20:43:11.942,actual=green,99.0,92.0
2019-03-31 20:43:12.442,actual=green,100.0,92.0
2019-03-31 20:43:12.942,actual=green,105.0,89.0
2019-03-31 20:43:13.442,actual=green,109.0,90.0
2019-03-31 20:43:13.942,actual=green,107.0,93.0
2019-03-31 20:43:14.442,actual=green,102.0,93.0
2019-03-31 20:43:14.942,actual=green,99.0,97.0
2019-03-31 20:43:15.442,actual=green,96.0,97.0
2019-03-31 20:43:15.942,actual=green,95.0,93.0
2019-03-31 20:43:16.442,actual=green,92.0,95.0
2019-03-31 20:43:16.942,actual=green,95.0,93.0
2019-03-31 20:43:17.442,actual=green,92.0,96.0
2019-03-31 20:43:17.942,actual=green,89.0,91.0
2019-03-31 20:43:18.442,actual=green,89.0,92.0
2019-03-31 20:43:18.942,actual=green,90.0,91.0
2019-03-31 20:43:19.442,actual=green,94.0,88.0
2019-03-31 20:43:19.942,actual=green,94.0,93.0
2019-03-31 20:43:20.442,actual=green,96.0,98.0
2019-03-31 20:43:20.942,actual=green,95.0,97.0
2019-03-31 20:43:21.442,actual=green,92.0,92.0
2019-03-31 20:43:21.942,actual=green,96.0,90.0
2019-03-31 20:43:22.442,actual=green,98.0,95.0
2019-03-31 20:43:22.942,actual=green,103.0,95.0
2019-03-31 20:43:23.442,actual=green,105.0,93.0
2019-03-31 20:43:23.942,actual=green,107.0,98.0
2019-03-31 20:43:24.442,actual=green,108.0,98.0
2019-03-31 20:43:24.942,actual=green,107.0,99.0
2019-03-31 20:43:25.442,actual=green,112.0,96.0
2019-03-31 20:43:25.942,actual=green,115.0,98.0
2019-03-31 20:43:26.442,actual=green,116.0,95.0
2019-03-31 20:43:26.942,actual=green,121.0,96.0
2019-03-31 20:43:27.442,actual=green,118.0,97.0
2019-03-31 20:43:27.942,actual=green,123.0,96.0
2019-03-31 20:43:28.442,actual=green,118.0,92.0
2019-03-31 20:43:28.942,actual=green,122.0,92.0
2019-03-31 20:43:29.442,actual=green,124.0,90.0
2019-03-31 20:43:29.942,actual=green,119.0,89.0
2019-03-31 20:43:30.442,actual=green,123.0,86.0
2019-03-31 20:43:30.942,actual=green,119.0,88.0
2019-03-31 20:43:31.442,actual=green,123.0,86.0
2019-03-31 20:43:31.942,actual=green,121.0,88.0
2019-03-31 20:43:32.442,actual=green,118.0,86.0
2019-03-31 20:43:32.942,actual=green,117.0,84.0
2019-03-31 20:43:33.442,actual=green,117.0,89.0
2019-03-31 20:43:33.942,actual=green,120.0,91.0
2019-03-31 20:43:34.442,actual=green,119.0,89.0
2019-03-31 20:43:34.942,actual=green,116.0,88.0
2019-03-31 20:43:35.442,actual=green,117.0,92.0
2019-03-31 20:43:35.942,actual=green,122.0,88.0
2019-03-31 20:43:36.442,actual=green,121.0,91.0
2019-03-31 20:43:36.942,actual=green,122.0,94.0
2019-03-31 20:43:37.442,actual=green,127.0,95.0
2019-03-31 20:43:37.942,actual=green,129.0,92.0
2019-03-31 20:43:38.442,actual=green,131.0,96.0
2019-03-31 20:43:38.942,actual=green,136.0,93.0
2019-03-31 20:43:39.442,actual=green,137.0,94.0
2019-03-31 20:43:39.942,actual=green,132.0,89.0
2019-03-31 20:43:40.442,actual=green,136.0,92.0
2019-03-31 20:43:40.942,actual=green,131.0,96.0
2019-03-31 20:43:41.442,actual=green,127.0,100.0
2019-03-31 20:43:41.942,actual=green,126.0,98.0
2019-03-31 20:43:42.442,actual=green,121.0,96.0
2019-03-31 20:43:42.942,actual=green,123.0,95.0
2019-03-31 20:43:43.442,actual=green,119.0,93.0
2019-03-31 20:43:43.942,actual=green,123.0,90.0
2019-03-31 20:43:44.442,actual=green,124.0,85.0
2019-03-31 20:43:44.942,actual=green,126.0,82.0
2019-03-31 20:43:45.442,actual=green,122.0,78.0
2019-03-31 20:43:45.942,actual=green,122.0,75.0
2019-03-31 20:43:46.442,actual=green,120.0,80.0
2019-03-31 20:43:46.942,actual=green,122.0,85.0
2019-03-31 20:43:47.442,actual=green,122.0,85.0
2019-03-31 20:43:47.942,actual=green,126.0,87.0
2019-03-31 20:43:48.442,actual=green,123.0,82.0
2019-03-31 20:43:48.942,actual=green,125.0,81.0
2019-03-31 20:43:49.442,actual=green,130.0,81.0
2019-03-31 20:43:49.942,actual=green,128.0,79.0
2019-03-31 20:43:50.442,actual=green,127.0,78.0
2019-03-31 20:43:50.942,actual=green,127.0,78.0
2019-03-31 20:43:51.442,actual=green,126.0,77.0
2019-03-31 20:43:51.942,actual=green,124.0,75.0
2019-03-31 20:43:52.442,actual=green,121.0,72.0
2019-03-31 20:43:52.942,actual=green,120.0,71.0
2019-03-31 20:43:53.442,actual=green,125.0,67.0
2019-03-31 20:43:53.942,actual=green,122.0,66.0
2019-03-31 20:43:54.442,actual=green,119.0,65.0
2019-03-31 20:43:54.942,actual=green,118.0,62.0
2019-03-31 20:43:55.442,actual=green,115.0,63.0
2019-03-31 20:43:55.942,actual=green,115.0,63.0
2019-03-31 20:43:56.442,actual=green,114.0,61.0
2019-03-31 20:43:56.942,actual=green,111.0,56.0
2019-03-31 20:43:57.442,actual=green,116.0,57.0
2019-03-31 20:43:57.942,actual=green,112.0,62.0
2019-03-31 20:43:58.442,actual=green,112.0,65.0
2019-03-31 20:43:58.942,actual=green,107.0,69.0
2019-03-31 20:43:59.442,actual=green,109.0,67.0
2019-03-31 20:43:59.942,actual=green,112.0,69.0
2019-03-31 20:44:00.442,actual=green,111.0,65.0
2019-03-31 20:44:00.942,actual=green,111.0,70.0
2019-03-31 20:44:01.442,actual=green,116.0,75.0
2019-03-31 20:44:01.942,actual=green,111.0,78.0
2019-03-31 20:44:02.442,actual=green,108.0,80.0
2019-03-31 20:44:02.942,actual=green,106.0,75.0
2019-03-31 20:44:03.442,actual=green,102.0,72.0
2019-03-31 20:44:03.942,actual=green,98.0,71.0
2019-03-31 20:44:04.442,actual=green,102.0,73.0
2019-03-31 20:44:04.942,actual=green,99.0,70.0
2019-03-31 20:44:05.442,actual=green,103.0,69.0
2019-03-31 20:44:05.942,actual=green,105.0,74.0
2019-03-31 20:44:06.442,actual=green,101.0,72.0
2019-03-31 20:44:06.942,actual=green,97.0,75.0
2019-03-31 20:44:07.442,actual=green,97.0,70.0
2019-03-31 20:44:07.942,actual=green,98.0,65.0
2019-03-31 20:44:08.442,actual=green,93.0,61.0
2019-03-31 20:44:08.942,actual=green,96.0,61.0
2019-03-31 20:44:09.442,actual=green,101.0,62.0
2019-03-31 20:44:09.942,actual=green,105.0,62.0
2019-03-31 20:44:10.442,actual=green,101.0,57.0
2019-03-31 20:44:10.942,actual=green,101.0,61.0
2019-03-31 20:44:11.442,actual=green,96.0,57.0
2019-03-31 20:44:11.942,actual=green,101.0,52.0
2019-03-31 20:44:12.442,actual=green,105.0,53.0
2019-03-31 20:44:12.942,actual=green,107.0,49.0
2019-03-31 20:44:13.442,actual=green,106.0,49.0
2019-03-31 20:44:13.942,actual=green,103.0,54.0
2019-03-31 20:44:14.442,actual=green,100.0,53.0
2019-03-31 20:44:14.942,actual=green,99.0,51.0
2019-03-31 20:44:15.442,actual=green,100.0,46.0
2019-03-31 20:44:15.942,actual=green,99.0,41.0
2019-03-31 20:44:16.442,actual=green,104.0,46.0
2019-03-31 20:44:16.942,actual=green,107.0,44.0
2019-03-31 20:44:17.442,actual=green,102.0,46.0
2019-03-31 20:44:17.942,actual=green,106.0,46.0
2019-03-31 20:44:18.442,actual=green,105.0,47.0
2019-03-31 20:44:18.942,actual=green,109.0,52.0
2019-03-31 20:44:19.442,actual=green,106.0,57.0
2019-03-31 20:44:19.942,actual=green,108.0,60.0
2019-03-31 20:44:20.442,actual=green,104.0,56.0
2019-03-31 20:44:20.942,actual=green,102.0,61.0
2019-03-31 20:44:21.442,actual=green,105.0,57.0
2019-03-31 20:44:21.942,actual=green,106.0,52.0
2019-03-31 20:44:22.442,actual=green,106.0,54.0
2019-03-31 20:44:22.942,actual=green,104.0,53.0
2019-03-31 20:44:23.442,actual=green,109.0,52.0
2019-03-31 20:44:23.942,actual=green,105.0,54.0
2019-03-31 20:44:24.442,actual=green,101.0,52.0
2019-03-31 20:44:24.942,actual=green,106.0,51.0
2019-03-31 20:44:25.442,actual=green,104.0,52.0
2019-03-31 20:44:25.942,actual=green,103.0,48.0
2019-03-31 20:44:26.442,actual=green,98.0,49.0
2019-03-31 20:44:26.942,actual=green,94.0,49.0
2019-03-31 20:44:27.442,actual=green,94.0,48.0
2019-03-31 20:44:27.942,actual=green,92.0,49.0
2019-03-31 20:44:28.442,actual=green,90.0,49.0
2019-03-31 20:44:28.942,actual=green,88.0,45.0
2019-03-31 20:44:29.442,actual=green,88.0,45.0
2019-03-31 20:44:29.942,actual=green,87.0,43.0
2019-03-31 20:44:30.442,actual=green,85.0,40.0
2019-03-31 20:44:30.942,actual=green,85.0,35.0
2019-03-31 20:44:31.442,actual=green,89.0,34.0
2019-03-31 20:44:31.942,actual=green,94.0,32.0
2019-03-31 20:44:32.442,actual=green,96.0,35.0
2019-03-31 20:44:32.942,actual=green,92.0,34.0
2019-03-31 20:44:33.442,actual=green,97.0,31.0
2019-03-31 20:44:33.942,actual=green,102.0,29.0
2019-03-31 20:44:34.442,actual=green,107.0,30.0
2019-03-31 20:44:34.942,actual=green,108.0,30.0
2019-03-31 20:44:35.442,actual=green,104.0,28.0
2019-03-31 20:44:35.942,actual=green,99.0,26.0
2019-03-31 20:44:36.442,actual=green,97.0,23.0
2019-03-31 20:44:36.942,actual=green,99.0,24.0
2019-03-31 20:44:37.442,actual=green,104.0,25.0
2019-03-31 20:44:37.942,actual=green,106.0,22.0
2019-03-31 20:44:38.442,actual=green,102.0,17.0
2019-03-31 20:44:38.942,actual=green,103.0,24.0
2019-03-31 20:44:39.442,actual=green,106.0,22.0
2019-03-31 20:44:39.942,actual=green,101.0,23.0
2019-03-31 20:44:40.442,actual=green,104.0,27.0
2019-03-31 20:44:40.942,actual=green,104.0,32.0
2019-03-31 20:44:41.442,actual=green,103.0,37.0
2019-03-31 20:44:41.942,actual=green,101.0,32.0
2019-03-31 20:44:42.442,actual=green,103.0,35.0
2019-03-31 20:44:42.942,actual=green,107.0,30.0
2019-03-31 20:44:43.442,actual=green,102.0,35.0
2019-03-31 20:44:43.942,actual=green,97.0,40.0
2019-03-31 20:44:44.442,actual=green,93.0,42.0
2019-03-31 20:44:44.942,actual=green,91.0,43.0
2019-03-31 20:44:45.442,actual=green,88.0,38.0
2019-03-31 20:44:45.942,actual=green,86.0,38.0
2019-03-31 20:44:46.442,actual=green,87.0,41.0
2019-03-31 20:44:46.942,actual=green,91.0,38.0
2019-03-31 20:44:47.442,actual=green,90.0,43.0
2019-03-31 20:44:47.942,actual=green,93.0,41.0
2019-03-31 20:44:48.442,actual=green,96.0,46.0
2019-03-31 20:44:48.942,actual=green,95.0,41.0
2019-03-31 20:44:49.442,actual=green,95.0,44.0
2019-03-31 20:44:49.942,actual=green,92.0,46.0
2019-03-31 20:44:50.442,actual=green,97.0,49.0
2019-03-31 20:44:50.942,actual=green,97.0,44.0
2019-03-31 20:44:51.442,actual=green,96.0,41.0
2019-03-31 20:44:51.942,actual=green,99.0,45.0
2019-03-31 20:44:52.442,actual=green,97.0,41.0
2019-03-31 20:44:52.942,actual=green,100.0,44.0
2019-03-31 20:44:53.442,actual=green,105.0,49.0
2019-03-31 20:44:53.942,actual=green,105.0,50.0
2019-03-31 20:44:54.442,actual=green,104.0,52.0
2019-03-31 20:44:54.942,actual=green,100.0,51.0
2019-03-31 20:44:55.442,actual=green,95.0,51.0
2019-03-31 20:44:55.942,actual=green,94.0,54.0
2019-03-31 20:44:56.442,actual=green,97.0,54.0
2019-03-31 20:44:56.942,actual=green,94.0,57.0
2019-03-31 20:44:57.442,actual=green,92.0,59.0
2019-03-31 20:44:57.942,actual=green,93.0,59.0
2019-03-31 20:44:58.442,actual=green,96.0,64.0
2019-03-31 20:44:58.942,actual=green,101.0,60.0
2019-03-31 20:44:59.442,actual=green,98.0,55.0
2019-03-31 20:44:59.942,actual=green,101.0,59.0
2019-03-31 20:45:00.442,actual=green,97.0,60.0
2019-03-31 20:45:00.942,actual=green,102.0,58.0
2019-03-31 20:45:01.442,actual=green,107.0,59.0
2019-03-31 20:45:01.942,actual=green,110.0,60.0
2019-03-31 20:45:02.442,actual=green,114.0,61.0
2019-03-31 20:45:02.942,actual=green,117.0,57.0
2019-03-31 20:45:03.442,actual=green,119.0,57.0
2019-03-31 20:45:03.942,actual=green,124.0,58.0
2019-03-31 20:45:04.442,actual=green,129.0,53.0
2019-03-31 20:45:04.942,actual=green,127.0,56.0
2019-03-31 20:45:05.442,actual=green,131.0,52.0
2019-03-31 20:45:05.942,actual=green,135.0,47.0
2019-03-31 20:45:06.442,actual=green,131.0,43.0
2019-03-31 20:45:06.942,actual=green,130.0,38.0
2019-03-31 20:45:07.442,actual=green,126.0,36.0
2019-03-31 20:45:07.942,actual=green,131.0,37.0
2019-03-31 20:45:08.442,actual=green,132.0,40.0
2019-03-31 20:45:08.942,actual=green,131.0,39.0
2019-03-31 20:45:09.442,actual=green,128.0,42.0
2019-03-31 20:45:09.942,actual=green,127.0,43.0
2019-03-31 20:45:10.442,actual=green,126.0,39.0
2019-03-31 20:45:10.942,actual=green,121.0,39.0
2019-03-31 20:45:11.442,actual=green,116.0,35.0
2019-03-31 20:45:11.942,actual=green,116.0,32.0
2019-03-31 20:45:12.442,actual=green,114.0,32.0
2019-03-31 20:45:12.942,actual=green,119.0,36.0
2019-03-31 20:45:13.442,actual=green,118.0,35.0
2019-03-31 20:45:13.942,actual=green,113.0,33.0
2019-03-31 20:45:14.442,actual=green,108.0,37.0
2019-03-31 20:45:14.942,actual=green,108.0,38.0
2019-03-31 20:45:15.442,actual=green,107.0,34.0
2019-03-31 20:45:15.942,actual=green,102.0,36.0
2019-03-31 20:45:16.442,actual=green,105.0,31.0
2019-03-31 20:45:16.942,actual=green,107.0,27.0
2019-03-31 20:45:17.442,actual=green,104.0,28.0
2019-03-31 20:45:17.942,actual=green,109.0,25.0
2019-03-31 20:45:18.442,actual=green,111.0,30.0
2019-03-31 20:45:18.942,actual=green,110.0,28.0
2019-03-31 20:45:19.442,actual=green,113.0,29.0
2019-03-31 20:45:19.942,actual=green,110.0,31.0
2019-03-31 20:45:20.442,actual=green,107.0,27.0
2019-03-31 20:45:20.942,actual=green,109.0,32.0
2019-03-31 20:45:21.442,actual=green,105.0,34.0
2019-03-31 20:45:21.942,actual=green,108.0,39.0
2019-03-31 20:45:22.442,actual=green,105.0,37.0
2019-03-31 20:45:22.942,actual=green,108.0,37.0
2019-03-31 20:45:23.442,actual=green,107.0,38.0
2019-03-31 20:45:23.942,actual=green,110.0,34.0
2019-03-31 20:45:24.442,actual=green,112.0,38.0
2019-03-31 20:45:24.942,actual=green,117.0,39.0
2019-03-31 20:45:25.442,actual=green,115.0,34.0
2019-03-31 20:45:25.942,actual=green,112.0,35.0
2019-03-31 20:45:26.442,actual=green,116.0,40.0
